ID_Vendita,Nome_Produttore,Cognome_Produttore,Tipo_Prodotto,Nome_Prodotto,Quantita,unita_misura,Prezzo_Totale,Data_Ora,Nome_cliente,Cognome_cliente,Genere,Data_Nascita
875,Raine,Leport,"Derivato Animale","Verdure grigliate",0.77,Kg,8.02,"2024-01-03 10:45:53",Sauncho,Dmtrovic,M,1995-02-22
40,Raine,Leport,Agricolo,Lattuga,2.38,Kg,68.73,"2025-09-10 13:37:25",Lily,Axford,Altro,1994-03-27
440,Raine,Leport,Agricolo,Lattuga,2.38,Kg,68.73,"2025-09-10 13:37:25",Lily,Axford,Altro,1994-03-27
740,Raine,Leport,Agricolo,Lattuga,2.38,Kg,68.73,"2025-09-10 13:37:25",Lily,Axford,Altro,1994-03-27
1028,Raine,Leport,Agricolo,Pere,108.25,Kg,278.46,"2025-06-16 11:58:57",Coriss,Tunnick,Altro,1947-11-15
1089,Raine,Leport,Agricolo,Pere,100.98,Kg,373.80,"2024-11-02 14:36:31",Myca,Diemer,Altro,1944-07-10
178,Benji,Farran,"Derivato Animale","Ricotta fresca",0.57,Kg,5.71,"2024-08-10 12:48:09",Mohandas,Congdon,"Preferisco non specificare",1954-06-17
334,Benji,Farran,"Derivato Animale","Ricotta fresca",3.47,Kg,34.73,"2023-09-15 15:45:47",Else,Dunnett,Altro,1945-01-05
578,Benji,Farran,"Derivato Animale","Ricotta fresca",0.57,Kg,5.71,"2024-08-10 12:48:09",Mohandas,Congdon,"Preferisco non specificare",1954-06-17
878,Benji,Farran,"Derivato Animale","Ricotta fresca",0.57,Kg,5.71,"2024-08-10 12:48:09",Mohandas,Congdon,"Preferisco non specificare",1954-06-17
54,Benji,Farran,"Derivato Animale","Formaggio semistagionato",4.76,Kg,19.71,"2025-02-07 18:00:48",Rheta,Lydiard,F,1979-08-10
299,Benji,Farran,"Derivato Animale","Formaggio semistagionato",3.00,Kg,12.42,"2025-02-20 19:43:21",Koo,Dring,M,1968-10-09
454,Benji,Farran,"Derivato Animale","Formaggio semistagionato",4.76,Kg,19.71,"2025-02-07 13:00:48",Rheta,Lydiard,F,1979-08-10
699,Benji,Farran,"Derivato Animale","Formaggio semistagionato",3.00,Kg,12.42,"2025-02-20 19:43:21",Koo,Dring,M,1968-10-09
754,Benji,Farran,"Derivato Animale","Formaggio semistagionato",4.76,Kg,19.71,"2025-02-07 16:00:48",Rheta,Lydiard,F,1979-08-10
999,Benji,Farran,"Derivato Animale","Formaggio semistagionato",3.00,Kg,12.42,"2025-02-20 19:43:21",Koo,Dring,M,1968-10-09
360,Benji,Farran,"Derivato Animale","Formaggio al miele",1.33,Kg,37.24,"2023-12-22 13:11:22",Taber,Chandlar,NULL,1992-06-09
338,Benji,Farran,"Derivato Animale",Tuorlo,5.00,Kg,149.05,"2023-07-18 16:45:20",Chalmers,Tooze,M,1997-09-27
153,Benji,Farran,"Derivato Animale","Prosciutto crudo",0.56,Kg,16.32,"2025-07-01 17:28:00",Lawrence,Smetoun,"Preferisco non specificare",1971-09-27
553,Benji,Farran,"Derivato Animale","Prosciutto crudo",0.56,Kg,16.32,"2025-07-01 17:28:00",Lawrence,Smetoun,"Preferisco non specificare",1971-09-27
853,Benji,Farran,"Derivato Animale","Prosciutto crudo",0.56,Kg,16.32,"2025-07-01 17:28:00",Lawrence,Smetoun,"Preferisco non specificare",1971-09-27
337,Benji,Farran,"Derivato Animale","Miele di acacia",4.42,Kg,129.37,"2023-07-18 16:45:20",Chalmers,Tooze,M,1997-09-27
258,Benji,Farran,"Derivato Animale","Latte al cacao",0.46,L,2.30,"2024-05-30 14:06:47",Allx,Aingel,M,1956-10-29
364,Benji,Farran,"Derivato Animale","Latte al cacao",3.00,L,15.00,"2026-01-11 19:33:59",Antonina,Rooksby,Altro,1959-08-01
658,Benji,Farran,"Derivato Animale","Latte al cacao",0.46,L,2.30,"2024-05-30 12:06:47",Allx,Aingel,M,1956-10-29
958,Benji,Farran,"Derivato Animale","Latte al cacao",0.46,L,2.30,"2024-05-30 14:06:47",Allx,Aingel,M,1956-10-29
1161,Benji,Farran,Agricolo,Grano,35.66,Kg,226.22,"2024-01-09 10:52:24",Wittie,Harring,"Preferisco non specificare",1978-02-23
81,Benji,Farran,Agricolo,"Succo di frutta",3.67,L,21.95,"2023-02-07 17:32:10",Axel,Jozsika,M,1978-06-24
154,Benji,Farran,Agricolo,"Succo di frutta",2.36,L,14.11,"2023-01-15 09:02:05",Etan,Hoodlass,Altro,NULL
481,Benji,Farran,Agricolo,"Succo di frutta",3.67,L,21.95,"2023-02-07 17:32:10",Axel,Jozsika,M,1978-06-24
554,Benji,Farran,Agricolo,"Succo di frutta",2.36,L,14.11,"2023-01-15 09:02:05",Etan,Hoodlass,Altro,NULL
781,Benji,Farran,Agricolo,"Succo di frutta",3.67,L,21.95,"2023-02-07 11:32:10",Axel,Jozsika,M,1978-06-24
854,Benji,Farran,Agricolo,"Succo di frutta",2.36,L,14.11,"2023-01-15 09:02:05",Etan,Hoodlass,Altro,NULL
1188,Benji,Farran,Agricolo,"Succo di frutta",0.98,L,8.26,"2025-07-12 09:23:49",Sileas,Newcombe,F,1941-11-09
201,Benji,Farran,Agricolo,"Confettura con spezie",3.00,Kg,24.00,"2025-02-25 18:51:20",Collin,Spenley,M,1998-06-21
601,Benji,Farran,Agricolo,"Confettura con spezie",3.00,Kg,24.00,"2025-02-25 14:51:20",Collin,Spenley,M,1998-06-21
901,Benji,Farran,Agricolo,"Confettura con spezie",3.00,Kg,24.00,"2025-02-25 19:51:20",Collin,Spenley,M,1998-06-21
265,Benji,Farran,Agricolo,"Conserva di pomodoro",3.22,L,46.95,"2025-03-05 11:15:37",Antone,Ingman,Altro,1949-08-22
296,Benji,Farran,Agricolo,"Conserva di pomodoro",3.54,L,51.61,"2023-10-22 15:45:54",Emilie,Arton,F,NULL
665,Benji,Farran,Agricolo,"Conserva di pomodoro",3.22,L,46.95,"2025-03-05 11:15:37",Antone,Ingman,Altro,1949-08-22
696,Benji,Farran,Agricolo,"Conserva di pomodoro",3.54,L,51.61,"2023-10-22 13:45:54",Emilie,Arton,F,NULL
965,Benji,Farran,Agricolo,"Conserva di pomodoro",3.22,L,46.95,"2025-03-05 11:15:37",Antone,Ingman,Altro,1949-08-22
996,Benji,Farran,Agricolo,"Conserva di pomodoro",3.54,L,51.61,"2023-10-22 13:45:54",Emilie,Arton,F,NULL
1079,Benji,Farran,Agricolo,"Conserva di pomodoro",0.81,L,21.21,"2025-10-09 10:52:57",Budd,Wiggall,M,2005-11-25
369,Benji,Farran,Agricolo,"Salsa piccante",1.39,L,41.32,"2023-09-12 13:28:03",Willa,Kilner,Altro,1972-01-24
125,Benji,Farran,Agricolo,Melanzane,0.72,Kg,3.79,"2023-11-16 13:22:08",Wesley,Jouaneton,NULL,1976-10-16
525,Benji,Farran,Agricolo,Melanzane,0.72,Kg,3.79,"2023-11-16 13:22:08",Wesley,Jouaneton,NULL,1976-10-16
825,Benji,Farran,Agricolo,Melanzane,0.72,Kg,3.79,"2023-11-16 13:22:08",Wesley,Jouaneton,NULL,1976-10-16
1137,Benji,Farran,Agricolo,Melanzane,195.53,Kg,1725.84,"2023-07-25 19:31:32",Clayborn,Center,"Preferisco non specificare",NULL
92,Benji,Farran,Agricolo,Patate,1.73,Kg,45.26,"2024-10-25 19:30:07",Gav,Fuxman,M,1991-10-21
362,Benji,Farran,Agricolo,Patate,3.00,Kg,78.48,"2026-01-11 19:33:59",Antonina,Rooksby,Altro,1959-08-01
492,Benji,Farran,Agricolo,Patate,1.73,Kg,45.26,"2024-10-25 19:30:07",Gav,Fuxman,M,1991-10-21
792,Benji,Farran,Agricolo,Patate,1.73,Kg,45.26,"2024-10-25 19:30:07",Gav,Fuxman,M,1991-10-21
160,Benji,Farran,Agricolo,"Frutta essiccata",1.46,Kg,43.07,"2023-04-06 18:57:31",Delia,Hirjak,Altro,1995-09-21
560,Benji,Farran,Agricolo,"Frutta essiccata",1.46,Kg,43.07,"2023-04-06 19:57:31",Delia,Hirjak,Altro,1995-09-21
860,Benji,Farran,Agricolo,"Frutta essiccata",1.46,Kg,43.07,"2023-04-06 11:57:31",Delia,Hirjak,Altro,1995-09-21
1083,Benji,Farran,Agricolo,"Frutta essiccata",5.05,Kg,42.57,"2025-06-01 13:21:44",Issy,Cobbe,F,2007-10-09
233,Benji,Farran,Agricolo,Mandorle,1.16,Kg,12.73,"2023-10-05 13:34:48",Antone,Ingman,Altro,1949-08-22
633,Benji,Farran,Agricolo,Mandorle,1.16,Kg,12.73,"2023-10-05 14:34:48",Antone,Ingman,Altro,1949-08-22
933,Benji,Farran,Agricolo,Mandorle,1.16,Kg,12.73,"2023-10-05 13:34:48",Antone,Ingman,Altro,1949-08-22
1075,Cherlyn,Pontin,"Derivato Animale","Latte fermentato",4.93,L,102.88,"2023-12-08 09:48:16",Rebeka,Gawn,"Preferisco non specificare",1947-10-02
79,Cherlyn,Pontin,"Derivato Animale","Yogurt greco",0.53,Kg,1.51,"2025-12-22 09:00:47",Elena,Aubry,F,1944-07-27
479,Cherlyn,Pontin,"Derivato Animale","Yogurt greco",0.53,Kg,1.51,"2025-12-22 15:00:47",Elena,Aubry,F,1944-07-27
779,Cherlyn,Pontin,"Derivato Animale","Yogurt greco",0.53,Kg,1.51,"2025-12-22 15:00:47",Elena,Aubry,F,1944-07-27
1084,Cherlyn,Pontin,"Derivato Animale","Yogurt greco",2.72,L,58.40,"2023-10-06 15:34:30",Liesa,Lamming,F,1992-09-13
1132,Cherlyn,Pontin,"Derivato Animale","Ricotta con miele",3.90,Kg,22.62,"2024-02-11 10:44:01",Ivar,Tolefree,M,1951-11-13
1162,Cherlyn,Pontin,"Derivato Animale","Ricotta con miele",7.83,Kg,55.17,"2023-06-12 17:38:58",Michal,Campany,M,1972-04-24
72,Cherlyn,Pontin,"Derivato Animale","Formaggio al tartufo",4.00,Kg,140.00,"2025-05-26 11:49:03",Rheta,Lydiard,F,1979-08-10
282,Cherlyn,Pontin,"Derivato Animale","Formaggio al tartufo",3.00,Kg,105.00,"2025-09-18 14:36:15",Taber,Chandlar,NULL,1992-06-09
301,Cherlyn,Pontin,"Derivato Animale","Formaggio al tartufo",2.52,Kg,88.20,"2025-04-08 08:20:36",Koo,Dring,M,1968-10-09
347,Cherlyn,Pontin,"Derivato Animale","Formaggio al tartufo",1.69,Kg,59.15,"2024-08-10 11:15:31",Kenna,Rioch,F,1950-07-10
472,Cherlyn,Pontin,"Derivato Animale","Formaggio al tartufo",4.00,Kg,140.00,"2025-05-26 09:49:03",Rheta,Lydiard,F,1979-08-10
682,Cherlyn,Pontin,"Derivato Animale","Formaggio al tartufo",3.00,Kg,105.00,"2025-09-18 09:36:15",Taber,Chandlar,NULL,1992-06-09
772,Cherlyn,Pontin,"Derivato Animale","Formaggio al tartufo",4.00,Kg,140.00,"2025-05-26 11:49:03",Rheta,Lydiard,F,1979-08-10
982,Cherlyn,Pontin,"Derivato Animale","Formaggio al tartufo",3.00,Kg,105.00,"2025-09-18 10:36:15",Taber,Chandlar,NULL,1992-06-09
1073,Cherlyn,Pontin,"Derivato Animale","Formaggio al tartufo",4.69,Kg,9.19,"2024-12-29 08:40:29",Shelagh,Saffin,M,1955-07-28
176,Cherlyn,Pontin,"Derivato Animale",Pecorino,3.00,Kg,8.76,"2024-10-16 14:54:42",Warren,Tricker,M,NULL
576,Cherlyn,Pontin,"Derivato Animale",Pecorino,3.00,Kg,8.76,"2024-10-16 14:54:42",Warren,Tricker,M,NULL
876,Cherlyn,Pontin,"Derivato Animale",Pecorino,3.00,Kg,8.76,"2024-10-16 14:54:42",Warren,Tricker,M,NULL
1136,Cherlyn,Pontin,"Derivato Animale",Pecorino,8.28,Kg,24.51,"2025-04-28 08:33:13",Vicki,Adlam,F,1969-10-22
252,Cherlyn,Pontin,"Derivato Animale","Brodo di carne",0.25,L,2.79,"2024-10-31 16:13:46",Harrietta,Aloshechkin,Altro,NULL
652,Cherlyn,Pontin,"Derivato Animale","Brodo di carne",0.25,L,2.79,"2024-10-31 16:13:46",Harrietta,Aloshechkin,Altro,NULL
952,Cherlyn,Pontin,"Derivato Animale","Brodo di carne",0.25,L,2.79,"2024-10-31 16:13:46",Harrietta,Aloshechkin,Altro,NULL
100,Cherlyn,Pontin,"Derivato Animale","Miele di acacia",2.29,Kg,67.03,"2023-07-12 09:31:16",Axel,Jozsika,M,1978-06-24
500,Cherlyn,Pontin,"Derivato Animale","Miele di acacia",2.29,Kg,67.03,"2023-07-12 09:31:16",Axel,Jozsika,M,1978-06-24
800,Cherlyn,Pontin,"Derivato Animale","Miele di acacia",2.29,Kg,67.03,"2023-07-12 09:31:16",Axel,Jozsika,M,1978-06-24
25,Cherlyn,Pontin,Agricolo,"Olio extravergine",0.93,L,12.42,"2024-05-17 17:29:07",Lolly,Abramzon,"Preferisco non specificare",1995-06-08
199,Cherlyn,Pontin,Agricolo,"Olio extravergine",1.12,L,14.95,"2025-03-17 16:10:38",Wesley,Jouaneton,NULL,1976-10-16
425,Cherlyn,Pontin,Agricolo,"Olio extravergine",0.93,L,12.42,"2024-05-17 17:29:07",Lolly,Abramzon,"Preferisco non specificare",1995-06-08
599,Cherlyn,Pontin,Agricolo,"Olio extravergine",1.12,L,14.95,"2025-03-17 17:10:38",Wesley,Jouaneton,NULL,1976-10-16
725,Cherlyn,Pontin,Agricolo,"Olio extravergine",0.93,L,12.42,"2024-05-17 17:29:07",Lolly,Abramzon,"Preferisco non specificare",1995-06-08
899,Cherlyn,Pontin,Agricolo,"Olio extravergine",1.12,L,14.95,"2025-03-17 18:10:38",Wesley,Jouaneton,NULL,1976-10-16
39,Cherlyn,Pontin,Agricolo,Melanzane,2.45,Kg,12.91,"2024-07-27 08:16:22",Andriette,Cardero,NULL,1964-08-10
140,Cherlyn,Pontin,Agricolo,Melanzane,3.00,Kg,15.81,"2023-09-21 08:30:58",Antone,Ingman,Altro,1949-08-22
439,Cherlyn,Pontin,Agricolo,Melanzane,2.45,Kg,12.91,"2024-07-27 08:16:22",Andriette,Cardero,NULL,1964-08-10
540,Cherlyn,Pontin,Agricolo,Melanzane,3.00,Kg,15.81,"2023-09-21 08:30:58",Antone,Ingman,Altro,1949-08-22
739,Cherlyn,Pontin,Agricolo,Melanzane,2.45,Kg,12.91,"2024-07-27 08:16:22",Andriette,Cardero,NULL,1964-08-10
840,Cherlyn,Pontin,Agricolo,Melanzane,3.00,Kg,15.81,"2023-09-21 08:30:58",Antone,Ingman,Altro,1949-08-22
127,Cherlyn,Pontin,Agricolo,Radicchio,3.00,Kg,81.51,"2023-12-31 10:00:31",Tamar,Colthard,"Preferisco non specificare",NULL
527,Cherlyn,Pontin,Agricolo,Radicchio,3.00,Kg,81.51,"2023-12-31 10:00:31",Tamar,Colthard,"Preferisco non specificare",NULL
827,Cherlyn,Pontin,Agricolo,Radicchio,3.00,Kg,81.51,"2023-12-31 10:00:31",Tamar,Colthard,"Preferisco non specificare",NULL
165,Cherlyn,Pontin,Agricolo,"Frutta caramellata",2.00,Kg,48.98,"2026-02-18 13:23:06",Delia,Hirjak,Altro,1995-09-21
222,Cherlyn,Pontin,Agricolo,"Frutta caramellata",3.27,Kg,80.08,"2025-06-26 15:55:55",Uriah,Villaron,NULL,2000-03-18
565,Cherlyn,Pontin,Agricolo,"Frutta caramellata",2.00,Kg,48.98,"2026-02-18 13:23:06",Delia,Hirjak,Altro,1995-09-21
622,Cherlyn,Pontin,Agricolo,"Frutta caramellata",3.27,Pezzi,80.08,"2025-06-26 15:55:55",Uriah,Villaron,NULL,2000-03-18
865,Cherlyn,Pontin,Agricolo,"Frutta caramellata",2.00,Kg,48.98,"2026-02-18 13:23:06",Delia,Hirjak,Altro,1995-09-21
922,Cherlyn,Pontin,Agricolo,"Frutta caramellata",3.27,Pezzi,80.08,"2025-06-26 15:55:55",Uriah,Villaron,NULL,2000-03-18
20,Gene,Oiseau,"Derivato Animale","Latte crudo",3.82,L,59.90,"2023-08-10 15:31:48",Rainer,Balkwill,M,1955-11-07
53,Gene,Oiseau,"Derivato Animale","Latte crudo",4.95,L,77.62,"2024-05-19 09:32:39",Marian,Niemetz,NULL,1981-07-21
420,Gene,Oiseau,"Derivato Animale","Latte crudo",3.82,L,59.90,"2023-08-10 15:31:48",Rainer,Balkwill,M,1955-11-07
453,Gene,Oiseau,"Derivato Animale","Latte crudo",4.95,L,77.62,"2024-05-19 11:32:39",Marian,Niemetz,NULL,1981-07-21
720,Gene,Oiseau,"Derivato Animale","Latte crudo",3.82,L,59.90,"2023-08-10 15:31:48",Rainer,Balkwill,M,1955-11-07
753,Gene,Oiseau,"Derivato Animale","Latte crudo",4.95,L,77.62,"2024-05-19 11:32:39",Marian,Niemetz,NULL,1981-07-21
291,Gene,Oiseau,"Derivato Animale","Latte fermentato",2.00,L,17.70,"2026-01-23 11:46:16",Maximo,Gannaway,M,NULL
691,Gene,Oiseau,"Derivato Animale","Latte fermentato",2.00,L,17.70,"2026-01-23 11:46:16",Maximo,Gannaway,M,NULL
991,Gene,Oiseau,"Derivato Animale","Latte fermentato",2.00,L,17.70,"2026-01-23 11:46:16",Maximo,Gannaway,M,NULL
111,Gene,Oiseau,"Derivato Animale",Burro,4.00,Kg,67.20,"2026-02-19 13:13:20",Marian,Niemetz,NULL,1981-07-21
149,Gene,Oiseau,"Derivato Animale",Burro,1.10,Kg,18.48,"2025-07-01 17:28:00",Lawrence,Smetoun,"Preferisco non specificare",1971-09-27
511,Gene,Oiseau,"Derivato Animale",Burro,4.00,Kg,67.20,"2026-02-19 14:13:20",Marian,Niemetz,NULL,1981-07-21
549,Gene,Oiseau,"Derivato Animale",Burro,1.10,Kg,18.48,"2025-07-01 17:28:00",Lawrence,Smetoun,"Preferisco non specificare",1971-09-27
811,Gene,Oiseau,"Derivato Animale",Burro,4.00,Kg,67.20,"2026-02-19 14:13:20",Marian,Niemetz,NULL,1981-07-21
849,Gene,Oiseau,"Derivato Animale",Burro,1.10,Kg,18.48,"2025-07-01 17:28:00",Lawrence,Smetoun,"Preferisco non specificare",1971-09-27
1195,Gene,Oiseau,"Derivato Animale","Ricotta stagionata",5.31,Kg,23.91,"2026-02-07 17:11:21",Randie,Genge,M,1999-02-25
124,Gene,Oiseau,"Derivato Animale","Polpette con verdure",8.00,Pezzi,96.00,"2023-11-16 13:22:08",Wesley,Jouaneton,NULL,1976-10-16
169,Gene,Oiseau,"Derivato Animale","Polpette con verdure",1.00,Pezzi,12.00,"2023-08-05 11:13:04",Calla,Smedmore,"Preferisco non specificare",1991-12-09
357,Gene,Oiseau,"Derivato Animale","Polpette con verdure",4.00,Pezzi,48.00,"2023-12-22 13:11:22",Taber,Chandlar,NULL,1992-06-09
524,Gene,Oiseau,"Derivato Animale","Polpette con verdure",8.00,Pezzi,96.00,"2023-11-16 13:22:08",Wesley,Jouaneton,NULL,1976-10-16
569,Gene,Oiseau,"Derivato Animale","Polpette con verdure",1.00,Pezzi,12.00,"2023-08-05 11:13:04",Calla,Smedmore,"Preferisco non specificare",1991-12-09
824,Gene,Oiseau,"Derivato Animale","Polpette con verdure",8.00,Pezzi,96.00,"2023-11-16 13:22:08",Wesley,Jouaneton,NULL,1976-10-16
869,Gene,Oiseau,"Derivato Animale","Polpette con verdure",1.00,Pezzi,12.00,"2023-08-05 16:13:04",Calla,Smedmore,"Preferisco non specificare",1991-12-09
192,Gene,Oiseau,"Derivato Animale","Formaggio fuso",4.24,Kg,105.19,"2024-10-20 18:34:45",Aridatha,Duxfield,Altro,1953-03-05
592,Gene,Oiseau,"Derivato Animale","Formaggio fuso",4.24,Kg,105.19,"2024-10-20 18:34:45",Aridatha,Duxfield,Altro,1953-03-05
892,Gene,Oiseau,"Derivato Animale","Formaggio fuso",4.24,Kg,105.19,"2024-10-20 18:34:45",Aridatha,Duxfield,Altro,1953-03-05
1019,Gene,Oiseau,"Derivato Animale","Formaggio fuso",5.91,Kg,18.61,"2024-11-07 11:39:03",Adolph,Bagg,M,1967-12-17
1200,Gene,Oiseau,"Derivato Animale","Dessert a base latte",2.12,Kg,19.22,"2025-04-04 15:49:04",Adolph,Bagg,M,1967-12-17
14,Gene,Oiseau,Agricolo,"Vino bianco",3.82,L,104.40,"2025-12-10 08:46:10",Karina,Fawlks,"Preferisco non specificare",2002-09-15
414,Gene,Oiseau,Agricolo,"Vino bianco",3.82,L,104.40,"2025-12-10 08:46:10",Karina,Fawlks,"Preferisco non specificare",2002-09-15
714,Gene,Oiseau,Agricolo,"Vino bianco",3.82,L,104.40,"2025-12-10 08:46:10",Karina,Fawlks,"Preferisco non specificare",2002-09-15
320,Gene,Oiseau,Agricolo,Melanzane,4.43,Kg,23.35,"2024-08-15 10:46:24",Fee,Tabary,F,NULL
346,Gene,Oiseau,Agricolo,Melanzane,2.26,Kg,11.91,"2024-08-10 11:15:31",Kenna,Rioch,F,1950-07-10
1081,Gene,Oiseau,Agricolo,Melanzane,170.48,Kg,1277.13,"2026-04-06 14:27:26",Stormie,Fante,"Preferisco non specificare",1950-12-23
195,Gene,Oiseau,Agricolo,"Frutta secca",1.26,Kg,23.34,"2023-06-17 11:47:29",Zulema,Dabrowski,F,1959-01-14
595,Gene,Oiseau,Agricolo,"Frutta secca",1.26,Kg,23.34,"2023-06-17 11:47:29",Zulema,Dabrowski,F,1959-01-14
895,Gene,Oiseau,Agricolo,"Frutta secca",1.26,Kg,23.34,"2023-06-17 11:47:29",Zulema,Dabrowski,F,1959-01-14
1086,Gene,Oiseau,Agricolo,"Frutta secca",4.33,Kg,36.28,"2025-06-02 19:19:39",Aloise,Faivre,"Preferisco non specificare",1998-12-04
95,Gene,Oiseau,Agricolo,"Frutta sciroppata",4.01,Kg,88.70,"2023-06-16 09:57:42",Harrietta,Aloshechkin,Altro,NULL
495,Gene,Oiseau,Agricolo,"Frutta sciroppata",4.01,Kg,88.70,"2023-06-16 13:57:42",Harrietta,Aloshechkin,Altro,NULL
795,Gene,Oiseau,Agricolo,"Frutta sciroppata",4.01,Kg,88.70,"2023-06-16 08:57:42",Harrietta,Aloshechkin,Altro,NULL
294,Gene,Oiseau,Agricolo,"Snack vegetali",4.17,Kg,32.15,"2025-09-14 10:42:59",Damiano,Sharratt,NULL,NULL
398,Gene,Oiseau,Agricolo,"Snack vegetali",1.94,Kg,14.96,"2023-11-19 12:10:41",Gwenore,Haslock(e),NULL,NULL
694,Gene,Oiseau,Agricolo,"Snack vegetali",4.17,Pezzi,32.15,"2025-09-14 10:42:59",Damiano,Sharratt,NULL,NULL
994,Gene,Oiseau,Agricolo,"Snack vegetali",4.17,Pezzi,32.15,"2025-09-14 10:42:59",Damiano,Sharratt,NULL,NULL
1049,Gene,Oiseau,Agricolo,"Bevanda a base cereali",3.66,L,77.66,"2025-09-23 08:40:55",Liesa,Lamming,F,1992-09-13
1077,Jedd,Coard,"Derivato Animale","Panna da cucina",2.00,L,41.96,"2024-07-30 08:48:19",Obidiah,Dyzart,Altro,1969-06-28
209,Jedd,Coard,"Derivato Animale",Scamorza,0.94,Kg,23.70,"2026-03-06 12:22:47",Hogan,Roscrigg,M,1961-09-09
609,Jedd,Coard,"Derivato Animale",Scamorza,0.94,Kg,23.70,"2026-03-06 12:22:47",Hogan,Roscrigg,M,1961-09-09
909,Jedd,Coard,"Derivato Animale",Scamorza,0.94,Kg,23.70,"2026-03-06 12:22:47",Hogan,Roscrigg,M,1961-09-09
1043,Jedd,Coard,"Derivato Animale","Carne ovina",100.19,Kg,971.09,"2023-11-08 09:58:49",Budd,Wiggall,M,2005-11-25
1062,Jedd,Coard,"Derivato Animale","Carne caprina",58.29,Kg,301.93,"2024-08-01 09:17:48",Kipper,Caldairou,"Preferisco non specificare",2002-08-21
69,Jedd,Coard,"Derivato Animale",Salame,0.87,Kg,4.02,"2024-08-17 10:29:22",Mahmud,Jiruch,M,1959-11-15
311,Jedd,Coard,"Derivato Animale",Salame,1.13,Kg,5.22,"2024-05-29 10:00:42",Gwenore,Haslock(e),NULL,NULL
469,Jedd,Coard,"Derivato Animale",Salame,0.87,Kg,4.02,"2024-08-17 08:29:22",Mahmud,Jiruch,M,1959-11-15
769,Jedd,Coard,"Derivato Animale",Salame,0.87,Kg,4.02,"2024-08-17 11:29:22",Mahmud,Jiruch,M,1959-11-15
1004,Jedd,Coard,"Derivato Animale",Salame,1.13,Kg,8.82,"2023-12-08 11:35:01",Patsy,Basile,Altro,NULL
155,Jedd,Coard,"Derivato Animale","Prosciutto crudo",1.60,Kg,46.62,"2023-01-15 09:02:05",Etan,Hoodlass,Altro,NULL
555,Jedd,Coard,"Derivato Animale","Prosciutto crudo",1.60,Kg,46.62,"2023-01-15 09:02:05",Etan,Hoodlass,Altro,NULL
855,Jedd,Coard,"Derivato Animale","Prosciutto crudo",1.60,Kg,46.62,"2023-01-15 09:02:05",Etan,Hoodlass,Altro,NULL
88,Jedd,Coard,"Derivato Animale","Prosciutto cotto",1.00,Kg,9.23,"2023-02-13 16:09:49",Wittie,Mille,"Preferisco non specificare",2006-12-04
277,Jedd,Coard,"Derivato Animale","Prosciutto cotto",3.97,Kg,36.64,"2024-07-21 16:16:06",Graehme,Benjamin,M,1973-02-16
488,Jedd,Coard,"Derivato Animale","Prosciutto cotto",1.00,Kg,9.23,"2023-02-13 13:09:49",Wittie,Mille,"Preferisco non specificare",2006-12-04
677,Jedd,Coard,"Derivato Animale","Prosciutto cotto",3.97,Kg,36.64,"2024-07-21 16:16:06",Graehme,Benjamin,M,1973-02-16
788,Jedd,Coard,"Derivato Animale","Prosciutto cotto",1.00,Kg,9.23,"2023-02-13 11:09:49",Wittie,Mille,"Preferisco non specificare",2006-12-04
977,Jedd,Coard,"Derivato Animale","Prosciutto cotto",3.97,Kg,36.64,"2024-07-21 19:16:06",Graehme,Benjamin,M,1973-02-16
1066,Jedd,Coard,"Derivato Animale","Prosciutto cotto",136.18,Kg,215.93,"2026-03-09 10:38:22",Kipper,Caldairou,"Preferisco non specificare",2002-08-21
1194,Jedd,Coard,"Derivato Animale","Prosciutto cotto",124.98,Kg,791.02,"2023-01-23 13:48:08",Marcelline,Kill,"Preferisco non specificare",2002-08-26
23,Jedd,Coard,"Derivato Animale","Polpette con spezie",5.00,Pezzi,75.00,"2024-05-17 17:29:07",Lolly,Abramzon,"Preferisco non specificare",1995-06-08
423,Jedd,Coard,"Derivato Animale","Polpette con spezie",5.00,Pezzi,75.00,"2024-05-17 17:29:07",Lolly,Abramzon,"Preferisco non specificare",1995-06-08
723,Jedd,Coard,"Derivato Animale","Polpette con spezie",5.00,Pezzi,75.00,"2024-05-17 17:29:07",Lolly,Abramzon,"Preferisco non specificare",1995-06-08
1,Jedd,Coard,"Derivato Animale","Polpette con verdure",8.00,Pezzi,96.00,"2024-09-30 16:36:32",Ursula,Askam,F,1950-06-12
76,Jedd,Coard,"Derivato Animale","Polpette con verdure",10.00,Pezzi,120.00,"2023-05-24 09:29:49",Yehudit,Edds,F,1944-09-07
106,Jedd,Coard,"Derivato Animale","Polpette con verdure",4.00,Pezzi,48.00,"2024-01-01 09:07:15",Wash,Rainer,NULL,NULL
401,Jedd,Coard,"Derivato Animale","Polpette con verdure",8.00,Pezzi,96.00,"2024-09-30 16:36:32",Ursula,Askam,F,1950-06-12
476,Jedd,Coard,"Derivato Animale","Polpette con verdure",10.00,Pezzi,120.00,"2023-05-24 09:29:49",Yehudit,Edds,F,1944-09-07
506,Jedd,Coard,"Derivato Animale","Polpette con verdure",4.00,Pezzi,48.00,"2024-01-01 09:07:15",Wash,Rainer,NULL,NULL
701,Jedd,Coard,"Derivato Animale","Polpette con verdure",8.00,Pezzi,96.00,"2024-09-30 16:36:32",Ursula,Askam,F,1950-06-12
